# Directed
# from_node_id to_node_id lt_influence
158 168 0.061635
158 317 0.237476
158 332 0.017858
159 0 0.002342
159 21 0.045184
159 108 0.071253
159 127 0.141207
159 139 0.216134
159 197 0.158706
159 277 0.010124
159 345 0.177919
160 0 0.005577
160 260 0.046835
161 21 0.035744
161 67 0.012624
161 87 0.117848
161 118 0.006017
161 122 0.009019
161 142 0.052163
161 203 0.003080
161 258 0.230986
161 271 0.013770
161 277 0.034677
161 339 0.073794
162 0 0.006934
162 149 0.159325
163 0 0.004301
163 100 0.077191
163 150 0.015907
163 173 0.224598
164 88 0.065511
165 0 0.005927
165 39 0.019055
165 113 0.067111
165 121 0.236900
165 334 0.069895
166 0 0.002873
167 93 0.310234
167 137 0.021526
167 310 0.210625
167 337 0.155681
168 22 0.138673
168 31 0.062334
168 129 0.339863
168 304 0.029441
168 347 0.319424
169 5 0.174715
169 10 0.125213
169 21 0.010518
169 40 0.012155
169 56 0.020874
169 67 0.031909
169 82 0.088296
169 103 0.088671
169 106 0.259438
169 121 0.250662
169 122 0.009072
169 125 0.301665
169 136 0.011322
169 142 0.011132
169 165 0.271785
169 185 0.004581
169 239 0.048884
169 248 0.175367
169 271 0.032841
169 291 0.090051
169 332 0.002707
169 334 0.129877
170 3 0.106556
170 9 0.004507
170 21 0.024423
170 25 0.045977
170 26 0.017197
170 56 0.014854
170 67 0.009157
170 75 0.030331
170 82 0.001573
170 85 0.192304
170 98 0.039854
170 119 0.038007
170 124 0.676223
170 142 0.047021
170 176 0.000848
170 200 0.060109
170 239 0.022420
170 252 0.047209
170 260 0.348105
170 271 0.007801
170 274 0.262702
170 290 0.193173
170 332 0.009521
170 341 0.324599
170 342 0.231316
171 58 0.031211
171 119 0.030517
171 189 0.229546
171 1297 0.254478
172 16 0.169663
172 26 0.019454
172 29 0.106504
172 40 0.030165
172 56 0.023021
172 72 0.071032
172 82 0.038393
172 103 0.105461
172 118 0.050268
172 159 0.366263
172 199 0.066828
172 203 0.048837
172 265 0.129148
172 268 0.377491
172 298 0.401862
172 308 0.007161
173 0 0.005228
173 166 0.453356
173 427 0.395228
174 0 0.003921
174 19 0.084634
175 0 0.007088
175 19 0.099954
175 23 0.160682
175 46 0.259345
175 86 0.271787
175 99 0.012236
175 227 0.006425
175 278 0.129826
175 296 0.036673
175 321 0.342578
176 0 0.005733
176 9 0.044281
176 25 0.050940
176 26 0.009056
176 85 0.104757
176 119 0.001823
176 122 0.024533
176 128 0.101142
176 239 0.036899
177 0 0.003254
177 46 0.042606
177 68 0.284089
177 86 0.185687
177 131 0.336936
177 175 0.113983
177 278 0.357863
178 0 0.001566
178 88 0.124652
178 206 0.505754
178 272 0.014684
178 329 0.056503
179 0 0.003627
179 90 0.454947
179 145 0.907206
180 0 0.005563
180 5 0.035926
180 24 0.059154
180 48 0.017786
180 80 0.062222
180 187 0.042350
180 194 0.107014
180 302 0.026013
181 4 0.105120
181 152 0.133966
182 97 0.407854
183 0 0.001738
183 133 0.085051
184 0 0.006211
184 21 0.014426
184 36 0.153779
184 108 0.071379
184 135 0.035054
184 139 0.163442
184 159 0.036340
184 197 0.036647
184 272 0.037588
184 281 0.048724
184 309 0.275922
185 0 0.006684
185 9 0.001009
185 25 0.016133
185 26 0.002863
185 55 0.141617
185 56 0.010540
185 67 0.004354
185 119 0.004660
185 148 0.151090
185 170 0.054067
185 200 0.043176
185 290 0.205888
186 0 0.003508
186 21 0.021909
186 45 0.101167
186 56 0.013277
186 62 0.040466
186 98 0.016578
186 113 0.033722
186 122 0.030571
186 123 0.005478
186 128 0.029863
186 142 0.050640
186 170 0.069433
186 178 0.179252
186 188 0.072086
186 200 0.010192
186 203 0.006292
186 222 0.065008
186 236 0.028472
186 239 0.021490
186 252 0.017338
186 272 0.051834
186 277 0.031196
187 5 0.116640
187 94 0.144290
187 101 0.048134
187 194 0.131783
187 249 0.083560
187 254 0.042028
187 266 0.172357
187 302 0.159959
188 0 0.006995
188 9 0.048784
188 21 0.007458
188 25 0.025952
188 26 0.008397
188 67 0.017737
188 75 0.017388
188 85 0.188031
188 104 0.039307
188 113 0.021816
188 122 0.033479
188 133 0.111578
188 142 0.042994
188 156 0.092395
188 165 0.086268
188 170 0.037605
188 176 0.328689
188 185 0.068395
188 208 0.311129
188 224 0.034097
188 252 0.037066
188 274 0.043809
188 285 0.170441
188 290 0.052207
188 304 0.087228
188 322 0.019723
188 334 0.116152
188 341 0.207379
189 0 0.001834
189 64 0.178603
189 100 0.090961
189 119 0.013549
189 150 0.148928
190 23 0.114502
190 96 0.398247
191 0 0.002144
191 53 0.043765
191 130 0.146180
192 0 0.004239
192 49 0.366838
192 52 0.046636
192 115 0.142160
193 8 0.328945
193 61 0.845104
193 91 0.166056
194 1 0.139611
194 24 0.085612
194 80 0.025846
194 92 0.106235
194 94 0.133969
194 101 0.036816
194 204 0.050469
194 249 0.130272
194 346 0.043129
195 4 0.182305
195 78 0.201286
195 181 0.087785
195 273 0.214588
195 306 0.186470
196 0 0.007779
196 53 0.001503
196 67 0.026648
196 180 0.097397
196 194 0.023340
196 204 0.093081
196 285 0.083599
196 330 0.013714
196 346 0.041094
197 21 0.045671
197 36 0.180841
197 108 0.093079
197 127 0.049254
197 135 0.507991
197 284 0.425568
197 320 0.236421
198 0 0.006511
198 166 0.386288
198 351 0.184066
198 393 0.153253
198 501 0.714677
199 13 0.071541
199 25 0.008656
199 56 0.025760
199 62 0.009446
199 67 0.001799
199 72 0.076220
199 98 0.037638
199 118 0.053182
199 119 0.029348
199 128 0.068880
199 134 0.004013
199 141 0.025072
199 161 0.008576
199 186 0.033090
199 200 0.019707
199 212 0.121441
199 232 0.006146
199 239 0.052853
199 304 0.022508
199 313 0.093301
199 314 0.278188
199 315 0.034092
199 324 0.154066
199 325 0.005404
200 3 0.070777
200 10 0.151876
200 26 0.026790
200 31 0.015188
200 40 0.006429
200 45 0.079200
200 55 0.061640
200 56 0.001710
200 62 0.080496
200 67 0.006822
200 72 0.057123
200 75 0.080535
200 79 0.040491
200 109 0.052579
200 113 0.108144
200 118 0.066016
200 119 0.033003
200 123 0.057906
200 142 0.035359
200 165 0.234150
200 188 0.003405
200 203 0.029307
200 223 0.017394
200 232 0.129196
200 248 0.003342
200 252 0.058827
200 274 0.080741
200 276 0.127313
200 297 0.084878
200 325 0.105903
200 332 0.053217
200 334 0.088180
201 0 0.006966
201 91 0.124385
202 166 0.075424
202 173 0.120251
203 0 0.002625
203 9 0.042317
203 26 0.020086
203 29 0.057580
203 40 0.024723
203 48 0.071464
203 50 0.029195
203 55 0.092520
203 56 0.000611
203 65 0.041595
203 82 0.047177
203 104 0.072999
203 109 0.079331
203 113 0.026510
203 119 0.044391
203 122 0.056988
203 134 0.036097
203 170 0.058286
203 199 0.007370
203 223 0.063131
203 277 0.018792
203 297 0.143648
203 304 0.002692
203 313 0.051575
203 325 0.092989
203 334 0.053797
203 341 0.236250
204 0 0.005092
204 5 0.057453
204 80 0.059170
204 94 0.006682
204 130 0.024478
204 180 0.038199
204 213 0.035933
204 277 0.012379
204 302 0.136377
205 192 0.148737
206 0 0.001403
206 121 0.140606
207 0 0.006194
208 0 0.007198
208 291 0.027269
210 0 0.004315
211 0 0.000644
211 13 0.018224
211 29 0.001232
211 56 0.010416
211 82 0.004520
211 98 0.011019
211 103 0.134977
211 118 0.004501
211 128 0.079523
211 170 0.043926
211 172 0.051458
211 199 0.036167
211 203 0.033478
211 223 0.074258
211 261 0.062296
211 268 0.329983
211 271 0.046079
211 304 0.040197
212 26 0.038589
212 40 0.057614
212 56 0.026244
212 72 0.020123
212 104 0.037648
212 172 0.001807
212 298 0.082179
213 0 0.006298
213 5 0.040473
213 7 0.080780
213 30 0.168727
213 40 0.020116
213 53 0.059289
213 57 0.124784
213 80 0.063984
213 87 0.085509
213 96 0.083038
213 122 0.034876
213 130 0.013632
213 136 0.014207
213 161 0.087649
213 178 0.092881
213 186 0.012295
213 224 0.128689
213 231 0.007932
213 242 0.026954
213 246 0.105937
213 272 0.027209
213 303 0.147669
213 308 0.048173
214 0 0.001432
214 20 0.120338
214 41 0.035498
214 115 0.222108
214 137 0.040485
214 140 0.130319
214 326 0.048665
214 333 0.036935
215 0 0.005908
216 0 0.004186
217 0 0.006543
217 119 0.021359
217 171 0.042911
217 189 0.644958
218 0 0.006044
218 78 0.113674
218 181 0.153057
218 195 0.220594
218 275 0.167304
218 306 0.166766
219 0 0.001896
219 89 0.017839
219 147 0.386822
219 154 0.613788
219 319 0.507052
220 0 0.002510
220 262 0.433668
221 45 0.184422
221 186 0.034909
221 285 0.189192
221 303 0.089129
222 0 0.001275
222 56 0.012864
222 118 0.067770
222 199 0.078869
222 211 0.075260
223 13 0.090268
223 21 0.015537
223 62 0.059073
223 128 0.014190
223 170 0.055048
223 172 0.073795
223 186 0.038867
223 188 0.058708
223 199 0.036398
223 239 0.021693
223 261 0.007487
223 315 0.061807
223 325 0.072670
224 9 0.033089
224 25 0.020486
224 26 0.016604
224 30 0.088063
224 62 0.010184
224 67 0.030511
224 84 0.042968
224 96 0.087922
224 122 0.016117
224 133 0.020572
224 141 0.049948
224 200 0.014668
224 271 0.011699
224 304 0.004157
224 322 0.037319
224 324 0.202816
224 332 0.016390
225 68 0.108966
225 99 0.031955
225 143 0.096705
225 175 0.038166
225 177 0.261806
226 0 0.006239
226 2 0.007942
226 14 0.038662
226 20 0.061542
226 28 0.098828
226 115 0.087710
226 144 0.101330
226 149 0.041838
226 326 0.138673
226 333 0.181078
226 343 0.083558
227 19 0.065432
227 68 0.269253
227 99 0.062269
227 143 0.217487
227 177 0.159381
227 225 0.073878
227 263 0.130312
228 283 0.194757
229 0 0.002256
229 109 0.030480
229 148 0.122222
229 190 0.772952
230 0 0.001359
230 23 0.084044
230 41 0.068673
230 70 0.847815
230 71 0.632438
230 97 0.090440
230 214 0.349452
230 307 0.306714
231 0 0.005858
231 9 0.025629
231 25 0.045489
231 40 0.024929
231 56 0.028505
231 77 0.367070
231 106 0.076380
231 117 0.010542
231 172 0.059413
231 178 0.065226
231 199 0.026847
231 291 0.114500
231 315 0.056791
232 0 0.003666
232 40 0.028540
232 56 0.013634
232 72 0.046970
232 122 0.001398
232 133 0.130742
232 158 0.031192
232 172 0.063059
232 212 0.023449
232 224 0.117438
232 231 0.126313
232 239 0.043641
232 280 0.057255
232 285 0.072007
232 291 0.038320
234 0 0.003542
234 239 0.005586
235 0 0.004334
235 5 0.029699
235 21 0.018274
235 122 0.007304
235 156 0.087985
236 1 0.081045
236 13 0.072234
236 25 0.045631
236 26 0.034701
236 30 0.092562
236 69 0.181831
236 84 0.138853
236 121 0.184625
236 133 0.039046
236 141 0.090214
236 169 0.015914
236 200 0.057775
236 213 0.071478
236 224 0.089730
236 252 0.010690
236 257 0.099008
236 314 0.138625
236 322 0.055794
237 25 0.027902
237 31 0.032673
237 83 0.322400
237 84 0.128617
238 0 0.003259
238 59 0.100883
238 98 0.030575
238 106 0.254057
238 118 0.037580
238 134 0.154052
238 172 0.001492
238 199 0.004694
238 203 0.013028
238 211 0.045376
238 222 0.135725
238 313 0.087283
239 0 0.002963
239 13 0.087491
239 21 0.039489
239 25 0.044755
239 40 0.002185
239 55 0.079406
239 56 0.010902
239 62 0.048954
239 67 0.025052
239 98 0.039296
239 104 0.072998
239 113 0.061524
239 118 0.026187
239 119 0.043127
239 123 0.075028
239 141 0.013209
239 172 0.048709
239 188 0.057875
239 200 0.052552
239 203 0.026844
239 211 0.118983
239 212 0.055710
239 213 0.035851
239 231 0.123835
239 238 0.042396
239 276 0.258962
239 280 0.028373
239 303 0.122496
239 325 0.070510
240 0 0.005536
240 23 0.103438
240 222 0.207362
241 49 0.345599
242 0 0.001019
242 24 0.077154
242 57 0.099985
242 80 0.100190
242 92 0.110780
242 94 0.004393
242 101 0.127969
242 132 0.063264
242 158 0.138819
242 180 0.040699
242 187 0.091360
242 194 0.122204
242 204 0.077223
242 254 0.177561
243 41 0.080992
243 137 0.174851
243 167 0.315580
243 216 0.892103
244 0 0.004360
245 0 0.005095
245 23 0.171198
245 91 0.071838
245 259 0.071804
246 0 0.004639
246 7 0.088854
246 87 0.088234
246 136 0.004304
246 223 0.075819
246 304 0.080665
246 308 0.050431
246 340 0.209504
247 0 0.003911
247 29 0.124411
247 120 0.279527
248 0 0.002126
248 26 0.047590
248 38 0.164340
248 53 0.062668
248 119 0.003591
248 122 0.047847
248 128 0.017635
248 158 0.054267
248 236 0.075695
248 291 0.061394
248 311 0.051126
249 0 0.005556
249 53 0.064010
249 57 0.212324
249 80 0.078461
249 94 0.046693
249 163 0.468949
249 180 0.071429
249 196 0.357774
249 204 0.012672
249 213 0.088082
249 242 0.119756
249 299 0.212077
249 315 0.059280
250 170 0.037594
250 322 0.042917
251 0 0.000691
251 108 0.010349
251 122 0.014156
251 139 0.242616
251 184 0.085908
251 197 0.018873
251 309 0.169903
251 320 0.139604
252 0 0.006855
252 9 0.035909
252 29 0.088610
252 31 0.063831
252 56 0.031795
252 67 0.016798
252 72 0.072149
252 79 0.058668
252 82 0.095260
252 103 0.098506
252 104 0.088674
252 113 0.046782
252 119 0.045261
252 123 0.144000
252 134 0.000480
252 142 0.033901
252 161 0.007425
252 169 0.063110
252 172 0.001031
252 199 0.055403
252 212 0.050807
252 223 0.082498
252 238 0.129651
252 239 0.049442
252 248 0.149373
252 250 0.501570
252 271 0.004190
252 272 0.024397
252 280 0.066821
252 291 0.087738
252 308 0.125815
252 315 0.015658
252 322 0.010567
252 345 0.019054
253 182 0.131991
253 230 0.490197
254 0 0.002477
254 94 0.123289
254 180 0.105917
254 194 0.150995
254 196 0.066315
254 204 0.122257
254 249 0.060650
255 0 0.004283
256 0 0.006242
256 233 0.645097
257 0 0.004254
257 25 0.040977
257 26 0.015926
257 40 0.043017
257 105 0.181959
257 130 0.098516
257 141 0.061752
257 169 0.037969
257 272 0.039365
257 280 0.009678
257 295 0.069224
257 315 0.013865
257 322 0.039836
258 0 0.000657
258 75 0.140976
258 98 0.027175
258 156 0.018705
258 188 0.024492
258 257 0.303467
258 295 0.212485
258 323 0.106896
259 0 0.004210
259 91 0.350228
259 193 0.281022
259 201 0.412271
260 0 0.002627
260 53 0.000912
260 126 0.077416
260 206 0.374511
261 0 0.006591
261 13 0.055515
261 55 0.072058
261 56 0.017464
261 59 0.093267
261 65 0.212253
261 82 0.003317
261 113 0.019963
261 118 0.049073
261 119 0.005509
261 122 0.028761
261 123 0.044097
261 172 0.028653
261 199 0.070135
261 203 0.012376
261 224 0.135622
261 238 0.001518
261 239 0.026950
261 252 0.029686
261 268 0.121762
261 313 0.068179
261 325 0.053109
261 342 0.196351
261 345 0.113323
262 0 0.003854
262 312 0.143421
263 68 0.087900
263 175 0.032372
264 8 0.258927
264 259 0.166629
265 0 0.001394
265 13 0.003224
265 26 0.015721
265 56 0.004109
265 67 0.040008
265 84 0.102342
265 98 0.053940
265 199 0.073791
265 203 0.043910
265 211 0.068491
265 223 0.013074
265 238 0.151034
265 239 0.011359
265 248 0.071194
265 252 0.010458
265 261 0.070551
265 313 0.031331
265 325 0.060752
265 331 0.085236
266 24 0.061661
266 53 0.049291
266 80 0.064465
266 92 0.016189
266 180 0.057411
266 194 0.006930
266 196 0.109932
266 204 0.097407
266 242 0.055245
266 249 0.049504
266 254 0.101776
266 302 0.192097
266 346 0.123413
267 0 0.006454
267 23 0.053972
268 0 0.003915
268 59 0.191093
268 82 0.003222
268 118 0.055894
268 170 0.066313
268 203 0.009750
268 325 0.080982
270 0 0.001336
270 25 0.023220
270 76 0.077744
270 203 0.030976
271 0 0.006851
271 13 0.027160
271 21 0.028075
271 25 0.015077
271 40 0.064440
271 56 0.031089
271 59 0.221251
271 63 0.291483
271 67 0.016489
271 72 0.057193
271 79 0.192117
271 98 0.006075
271 109 0.020200
271 118 0.066828
271 128 0.015413
271 133 0.035551
271 141 0.147528
271 142 0.005588
271 172 0.027981
271 176 0.096930
271 185 0.017217
271 186 0.033393
271 188 0.007889
271 199 0.007114
271 200 0.052065
271 203 0.009850
271 212 0.044110
271 223 0.087745
271 232 0.109984
271 236 0.046066
271 238 0.091087
271 239 0.050171
271 261 0.047400
271 265 0.048462
271 268 0.102861
271 277 0.023707
271 285 0.040132
271 314 0.058385
271 318 0.222076
271 332 0.046048
272 0 0.003151
272 9 0.029956
272 21 0.033925
272 40 0.028886
272 56 0.011536
272 75 0.175873
272 79 0.208070
272 85 0.158284
272 98 0.042856
272 108 0.124318
272 127 0.148433
272 148 0.020248
272 159 0.200908
272 185 0.052567
272 188 0.042300
272 197 0.226647
272 203 0.062390
272 211 0.104798
272 236 0.067090
272 239 0.012786
272 258 0.034790
272 271 0.005083
272 280 0.087616
272 291 0.082952
272 346 0.089350
273 4 0.097106
273 78 0.283896
273 181 0.160899
273 218 0.216266
273 328 0.250374
274 0 0.002452
274 3 0.027201
274 21 0.039857
274 40 0.019544
274 75 0.137679
274 85 0.082272
274 96 0.181872
274 122 0.012135
274 185 0.054699
275 0 0.004253
275 4 0.082260
275 78 0.024548
275 181 0.145133
275 195 0.114676
275 273 0.369733
275 306 0.357468
276 9 0.012812
276 25 0.024930
276 26 0.014195
276 56 0.024757
276 62 0.059346
276 98 0.043539
276 133 0.089446
276 141 0.124323
276 224 0.100215
276 232 0.110467
276 236 0.051157
276 271 0.010342
276 322 0.021111
277 9 0.029372
277 10 0.150002
277 13 0.007692
277 21 0.041146
277 22 0.109998
277 26 0.033474
277 31 0.062494
277 39 0.126323
277 40 0.028889
277 50 0.145531
277 55 0.061317
277 56 0.025612
277 67 0.008143
277 104 0.066131
277 105 0.252142
277 118 0.018260
277 122 0.019427
277 130 0.131169
277 132 0.010609
277 134 0.104628
277 168 0.016762
277 169 0.080470
277 170 0.042274
277 172 0.057816
277 175 0.131348
277 188 0.045803
277 200 0.062154
277 208 0.140048
277 213 0.050052
277 239 0.028517
277 248 0.083426
277 252 0.046027
277 272 0.051929
277 285 0.052271
277 294 0.728992
277 311 0.394523
277 315 0.015188
277 339 0.010412
278 0 0.006357
278 46 0.204371
278 86 0.105630
278 99 0.124286
278 131 0.482557
278 225 0.244937
278 227 0.036671
279 111 0.130077
280 1 0.003809
280 9 0.044537
280 21 0.041379
280 25 0.004334
280 31 0.068812
280 39 0.051843
280 40 0.007822
280 98 0.043733
280 117 0.003897
280 122 0.037865
280 133 0.128620
280 142 0.038312
280 153 0.258710
280 169 0.004318
280 185 0.038681
280 188 0.034837
280 200 0.034004
280 231 0.019134
280 236 0.019428
280 271 0.023275
280 277 0.064606
280 290 0.037766
280 304 0.006296
280 322 0.002451
281 0 0.000611
281 21 0.033908
281 36 0.155745
281 127 0.109770
281 159 0.129366
281 197 0.079030
281 251 0.113494
281 272 0.026239
281 309 0.264185
282 0 0.002814
282 244 0.289485
283 3 0.044051
283 118 0.050112
284 21 0.010226
284 36 0.067243
284 108 0.123738
284 122 0.017472
284 127 0.055572
284 135 0.010699
284 139 0.243069
284 159 0.111362
284 184 0.143190
284 251 0.114947
284 281 0.215691
284 309 0.036886
284 329 0.047440
285 0 0.001281
285 9 0.005637
285 10 0.145367
285 25 0.049131
285 26 0.003656
285 56 0.007114
285 60 0.023561
285 67 0.017740
285 98 0.052877
285 103 0.055473
285 109 0.092548
285 117 0.395458
285 119 0.039646
285 122 0.030585
285 136 0.010083
285 142 0.048683
285 146 0.308259
285 164 0.614966
285 170 0.024895
285 185 0.081735
285 186 0.053668
285 200 0.052206
285 203 0.022816
285 208 0.243825
285 211 0.089036
285 213 0.047494
285 239 0.011382
285 246 0.273145
285 252 0.003095
285 261 0.095903
285 272 0.081856
285 303 0.169234
285 323 0.149399
285 342 0.004841
285 345 0.089003
286 0 0.001975
287 0 0.001309
288 0 0.003472
288 25 0.007905
288 199 0.022471
289 0 0.002162
289 19 0.082642
289 214 0.039341
290 56 0.000502
290 67 0.016400
290 176 0.230444
290 271 0.041022
290 277 0.064395
290 342 0.063696
291 7 0.091510
291 10 0.039930
291 25 0.026842
291 56 0.008737
291 72 0.084131
291 87 0.178330
291 98 0.009929
291 129 0.147621
291 141 0.001082
291 158 0.138424
291 168 0.120872
291 188 0.077840
291 199 0.044186
291 213 0.059541
291 224 0.025413
291 258 0.184256
291 271 0.028370
291 277 0.037161
291 280 0.082322
291 315 0.042510
291 339 0.057111
293 0 0.003499
293 19 0.017957
293 174 0.268511
294 0 0.001171
295 0 0.005914
295 9 0.046970
295 26 0.038537
295 156 0.137781
295 212 0.067664
295 239 0.055498
296 68 0.137647
296 99 0.183126
296 227 0.211616
296 263 0.047798
297 0 0.005678
297 21 0.037786
297 25 0.021827
297 56 0.026938
297 65 0.350330
297 109 0.005729
297 122 0.044947
297 142 0.053309
297 185 0.105194
297 188 0.094485
297 236 0.086328
297 252 0.046754
297 261 0.071522
297 271 0.057446
297 272 0.066473
297 280 0.058185
298 0 0.004446
298 56 0.002838
298 72 0.108035
298 199 0.020941
298 232 0.109013
298 265 0.152129
298 271 0.011346
299 0 0.007174
299 1 0.123818
299 24 0.010600
299 48 0.074391
299 80 0.111061
299 94 0.069791
299 101 0.068023
299 180 0.020428
299 187 0.202204
299 194 0.069544
299 242 0.148190
299 254 0.150995
299 300 0.090725
299 330 0.277003
299 346 0.101925
300 0 0.005654
300 80 0.075124
300 130 0.117850
300 346 0.096747
301 0 0.003370
301 47 0.848390
302 0 0.001023
302 24 0.089905
302 48 0.071092
302 53 0.050948
302 57 0.236869
302 92 0.070282
302 101 0.123236
302 194 0.097157
302 242 0.155405
302 249 0.100538
302 254 0.055811
302 299 0.193676
302 346 0.012385
303 0 0.006247
303 30 0.173883
303 45 0.181725
303 56 0.003119
303 88 0.000592
303 104 0.023010
303 132 0.043941
303 142 0.015213
303 178 0.095484
303 186 0.049159
303 236 0.056393
303 315 0.041441
303 322 0.065690
304 0 0.005700
304 7 0.045888
304 9 0.006409
304 13 0.045159
304 26 0.034325
304 30 0.123725
304 31 0.066047
304 40 0.058483
304 67 0.020915
304 69 0.016220
304 75 0.074484
304 84 0.124234
304 98 0.000616
304 109 0.030041
304 118 0.064700
304 136 0.014756
304 158 0.148716
304 161 0.035000
304 170 0.047594
304 172 0.058747
